point	80138
tellement	80089
main	79961
tiens	79293
sois	79031
enfant	78904
vieux	78652
matin	78600
venu	77238
pardon	77144
là-bas	76653
suite	76545
vers	76542
minutes	76229
demandé	76129
venez	76029
devant	75940
dr	75475
enfin	75391
arrêter	74860
cause	74747
nouvelle	74677
attendez	74608
chambre	74591
droit	74535
parti	74523
mis	74511
eau	74267
compte	74243
dirait	74046
terre	74029
belle	74001
espère	73948
aimerais	73931
loin	73779
as-tu	73213
mari	72921
donne	72911
fin	72794
croire	72465
mme	72376
aura	72059
gros	71871
boulot	71509
plutôt	71199
chérie	71179
prêt	70737
filles	70420
bureau	70339
mourir	70130
hier	69937
possible	69891
jouer	69516
demander	69293
celui	69179
voulait	68950
beau	67782
jeune	67609
euh	67392
dehors	67348
docteur	67286
a-t-il	67118
confiance	67045
appeler	67001
années	66836
vérité	66327
école	66151
chef	66020
femmes	66013
propos	65929
semaine	65429
vivre	64664
regardez	64586
feu	64459
journée	63963
madame	63463
hey	63364
téléphone	62803
près	62659
affaires	62509
meilleur	62322
devez	62051
dessus	62027
mains	61954
penses	61741
prie	61306
équipe	61172
vas-y	61165
grande	61118
manger	60951
arriver	60824
dur	60815
guerre	60533
ait	60333
appelé	60257
marche	60060
sécurité	59750
garçon	59725
essaie	59674
important	59641
dites	59498
exactement	59442
font	59434
fort	59357
presque	59183
plein	59129
derrière	59059
ben	59042
mariage	58910
parents	58708
capitaine	58413
dernier	58399
fou	58314
ceux	58210
tomber	57627
attendre	57610
vue	57392
pensé	57366
souviens	57155
envie	56862
fête	56661
jeu	56566
génial	56189
pays	55567
garde	55293
cours	54886
bientôt	54494
ii	54338
numéro	54135
personnes	54104
cinq	54092
parfait	53772
excusez-moi	53742
laissé	53626
ainsi	53523
retour	53349
semble	53159
autant	53097
peine	53089
minute	53057
essayé	52897
plan	52873
instant	52720
serai	52686
prison	52666
penser	52612
essayer	52345
prend	52147
arme	52139
mauvais	52116
mot	52103
travailler	51814
quatre	51716
rentrer	51544
regarder	51486
choix	51014
êtes-vous	50919
parfois	50714
film	50463
abord	50320
voyez	50199
faute	50187
facile	50015
croyais	49992
bas	49872
changer	49767
entendre	49655
plaisir	49365
heureux	49316
entrer	49076
voudrais	49061
es-tu	48889
propre	48778
étiez	48770
tour	48730
fera	48729
ensuite	48619
garder	48491
agent	48468
allait	48398
lit	48374
travaille	48194
adore	47930
amie	47899
rendre	47887
allons-y	47877
route	47877
lieu	47846
année	47747
voit	47662
commence	47401
service	47219
devoir	47066
attend	46971
drôle	46916
difficile	46667
sûre	46585
pire	46569
pos	46544
peuvent	46475
sujet	46448
état	46353
ceci	46192
impossible	46058
sorte	45976
perdre	45792
dollars	45519
voulu	45504
morte	45457
ira	45398
faisait	45293
bizarre	45211
oublié	44936
arrêtez	44843
ferai	44832
serais	44830
tôt	44694
inquiète	44638
payer	44636
coeur	44598
dès	44598
pouvais	44535
reviens	44478
chien	44449
suffit	44353
prenez	44352
pensez	44223
café	44063
calme	44023
cherche	43990
montrer	43938
parles	43864
photo	43835
ferme	43771
problèmes	43735
the	43705
cœur	43691
sûrement	43604
verre	43564
aimes	43476
devons	43474
veulent	43466
doute	43368
musique	43317
courant	43257
sauf	43211
moyen	43094
nouvelles	43001
puis-je	42958
avis	42822
sauver	42781
hôpital	42773
questions	42732
meurtre	42615
sérieux	42566
seconde	42558
trucs	42548
comprendre	42495
allais	42452
esprit	42339
cool	42254
mlle	42249
marché	42176
fous	42174
laisse-moi	42013
haut	42011
salle	41868
malade	41746
changé	41591
gentil	41586
allé	41502
six	41391
simple	41316
john	41222
semaines	41083
celle	41072
jack	41049
appris	41022
seigneur	40977
dîner	40925
sors	40866
commencé	40850
suppose	40694
chemin	40491
partout	40420
bras	40381
cul	40257
prochaine	40242
visage	39958
h	39905
meilleure	39793
face	39743
soirée	39649
roi	39490
surtout	39488
retard	39464
écrit	39335
livre	39271
rapport	39270
chéri	39264
message	39241
voulez-vous	39216
vaut	39050
ferais	39008
morts	38988
boire	38949
soyez	38926
président	38910
plait	38693
bois	38577
sinon	38576
erreur	38428
new	38345
ecoute	38316
mr	38242
rentre	38212
rendez-vous	38209
devait	38107
revenir	38040
joue	37977
pauvre	37944
devenir	37910
s	37881
rencontrer	37801
sort	37668
commencer	37646
pouvait	37606
occupe	37524
entends	37509
souvent	37426
pièce	37391
reçu	37374
grave	37363
mets	37355
intérieur	37333
honneur	37223
dormir	37219
an	37176
faux	37004
messieurs	36835
groupe	36747
rêve	36646
carte	36617
aviez	36607
appel	36462
manque	36432
envoyé	36334
début	36194
sam	36188
puisse	36184
écoutez	36099
laissez-moi	36081
bonsoir	35996
content	35995
secret	35927
venue	35831
cher	35798
dis-moi	35752
effet	35720
voyons	35712
sac	35663
continue	35623
acheter	35367
voix	35335
certains	35311
occuper	35303
noël	35247
gagner	35232
grâce	35130
maître	35027
prix	35016
mauvaise	34877
général	34861
âge	34813
long	34770
rue	34669
tirer	34659
apprendre	34657
cheveux	34619
noir	34578
promis	34465
avaient	34446
patron	34391
avocat	34342
force	34289
accident	34178
dix	34151
probablement	34122
laissez	34008
bout	33935
ordre	33869
armes	33850
cru	33759
déteste	33715
retrouver	33686
millions	33596
incroyable	33500
voyage	33467
ailleurs	33452
oublie	33375
ressemble	33348
bienvenue	33329
disparu	33306
protéger	33233
utiliser	33138
situation	33091
petits	33083
aurai	33057
veux-tu	32911
connaissez	32816
simplement	32775
scène	32705
sœur	32449
prête	32407
oncle	32390
devriez	32217
liste	32199
soeur	32041
complètement	32034
dos	31944
armée	31939
paix	31914
battre	31889
york	31805
crime	31784
anniversaire	31734
finir	31715
réussi	31714
agit	31654
i	31645
retourner	31576
sale	31573
libre	31568
bouge	31554
contrôle	31553
rappelle	31538
arrêté	31461
hôtel	31438
idiot	31388
okay	31277
rencontré	31211
restez	31133
absolument	31103
mots	31001
victime	30971
impression	30923
décidé	30860
sympa	30825
pars	30795
fasse	30781
avion	30751
bordel	30717
habitude	30681
table	30663
rouge	30645
système	30622
photos	30548
médecin	30511
seras	30451
bateau	30393
stupide	30383
faim	30350
autour	30343
fond	30337
surprise	30330
croyez	30274
devais	30216
ligne	29986
porter	29973
imagine	29930
colère	29833
clair	29823
seront	29823
savait	29819
balle	29671
gagné	29628
or	29615
hors	29603
magnifique	29550
risque	29451
terminé	29401
su	29297
heureuse	29291
mission	29188
jolie	29170
parlez	29154
présent	29154
sorti	29142
cadeau	29135
expliquer	29117
volé	29042
plusieurs	29005
gauche	29001
ferait	29000
neuf	28997
passe-t-il	28932
ouvre	28901
disais	28816
dedans	28714
disent	28687
pouvons	28614
allez-y	28516
suivre	28472
pourra	28408
inspecteur	28401
réponse	28389
lumière	28373
pieds	28360
pote	28346
montre	28345
pied	28324
marcher	28292
charlie	28209
auras	28194
envoyer	28172
vraie	28134
espèce	28096
doivent	28094
allô	27992
pareil	27908
vas-tu	27844
soleil	27823
camp	27788
fallait	27763
coin	27733
ignore	27730
moitié	27718
you	27696
selon	27696
tenir	27689
grosse	27629
vouloir	27622
michael	27613
vieille	27589
devenu	27587
continuer	27438
rend	27333
sortie	27301
recherche	27273
arrière	27266
lire	27246
doucement	27137
joli	27123
avance	27109
exact	27037
disait	26948
club	26946
arrivée	26902
tue	26853
laquelle	26841
poser	26762
chaud	26762
aimé	26712
david	26710
fais-tu	26655
tom	26651
professeur	26619
quitter	26615
loi	26556
tueur	26498
donne-moi	26466
flics	26459
connaître	26455
lettre	26437
forme	26420
connaît	26384
conseil	26321
bar	26306
normal	26242
danger	26235
dangereux	26231
folle	26212
jure	26199
tiré	26123
essaye	26116
bonnes	26100
offre	26091
but	26086
froid	26033
allez-vous	25927
prêts	25866
tranquille	25861
gamin	25847
joe	25803
classe	25755
joué	25739
poste	25731
con	25665
mike	25589
attaque	25543
boîte	25539
enquête	25412
visite	25391
juge	25363
moi-même	25359
bord	25332
debout	25323
envoie	25278
preuve	25213
oublier	25166
bons	25071
vivant	25069
ciel	25050
lu	25036
touche	25003
aimer	24969
faites-vous	24953
télé	24925
met	24924
écouter	24919
serez	24918
ll	24887
pourtant	24861
change	24860
triste	24857
droite	24856
gueule	24853
tombe	24823
sentir	24811
ouvrir	24803
travers	24799
santé	24796
dossier	24767
ie	24760
jeunes	24715
frank	24680
coucher	24676
cuisine	24649
monte	24567
pouvez-vous	24549
signifie	24512
entrez	24501
relation	24501
centre	24480
dame	24475
chacun	24467
chanson	24452
foutre	24434
voler	24427
blanc	24420
george	24408
certain	24340
don	24313
âme	24204
manière	24165
flic	24138
décision	24039
mange	24014
vit	23971
compagnie	23968
déjeuner	23862
différent	23859
tire	23821
ordres	23785
clé	23784
vaisseau	23775
secondes	23770
enfer	23720
sortez	23674
vendre	23619
faisais	23540
responsable	23530
mecs	23501
nulle	23482
signe	23446
lieutenant	23433
aille	23431
acheté	23393
étrange	23391
diable	23391
viennent	23391
monter	23296
là-dedans	23243
l	23240
capable	23171
emmener	23169
écrire	23152
honte	23146
bouche	23143
préfère	23099
coupable	23084
rire	23042
payé	22996
soin	22983
milieu	22979
appartement	22865
prochain	22858
cerveau	22839
paris	22815
m	22801
blague	22769
choisi	22760
époque	22746
aurez	22702
voie	22636
réunion	22601
connu	22593
allée	22556
intérêt	22538
cheval	22524
combat	22516
silence	22487
coups	22485
existe	22455
ia	22453
retourne	22426
tel	22393
trou	22363
public	22293
peter	22251
oeil	22186
pleine	22153
cacher	22151
amoureux	22137
drogue	22119
commandant	22118
garçons	22071
faisons	22048
paul	21991
n	21978
tient	21944
est-elle	21883
prise	21880
gouvernement	21860
dirai	21844
client	21828
adresse	21825
journal	21815
contact	21797
dingue	21787
sent	21757
récupérer	21729
base	21713
preuves	21712
présente	21683
peau	21661
servir	21656
peuple	21655
exemple	21652
fiche	21652
max	21608
promets	21565
lequel	21558
blessé	21552
c	21528
société	21526
tort	21494
sept	21493
pourriez	21456
savent	21437
ouvert	21418
héros	21415
menti	21357
mer	21299
contente	21297
quitté	21209
jeter	21209
sauvé	21184
bière	21153
assis	21149
robe	21141
ecoutez	21141
devient	21122
félicitations	21101
opération	21099
prévu	21029
fut	21012
tenez	20998
livres	20995
répondre	20990
seuls	20989
pute	20985
entrée	20964
vol	20952
horrible	20910
vin	20883
dommage	20879
dites-moi	20865
auriez	20842
colonel	20840
ramener	20818
règles	20817
nez	20807
justice	20765
fbi	20727
découvert	20726
départ	20689
bruit	20665
secours	20663
vérifier	20657
enceinte	20595
mise	20571
témoin	20543
dirais	20539
directeur	20517
intéressant	20484
excuse	20473
environ	20468
t	20438
inutile	20414
terrible	20402
danse	20395
position	20385
humain	20379
apparemment	20336
avenir	20307
rêves	20260
œil	20209
bête	20196
sérieusement	20120
bravo	20115
approche	20087
nourriture	20052
fric	20041
plupart	20040
lycée	20038
tas	20038
empêcher	20006
longue	20004
sexe	19997
niveau	19994
banque	19988
éviter	19974
étions	19964
lune	19957
pitié	19942
liberté	19931
expérience	19918
procès	19903
radio	19903
hum	19890
verra	19883
thé	19875
partez	19853
utilisé	19845
mur	19838
pose	19824
revenu	19814
deuxième	19810
bande	19808
asseyez-vous	19778
certaines	19769
ridicule	19756
nord	19732
appelez	19711
copine	19703
baiser	19692
anglais	19687
henry	19636
toilettes	19610
portes	19599
faudra	19593
occupé	19592
grands	19559
and	19529
dérange	19450
rôle	19448
censé	19369
savez-vous	19361
james	19347
reine	19286
croit	19276
cour	19270
église	19259
vide	19247
obtenir	19233
conneries	19232
ennuis	19229
personnel	19199
conduire	19187
tombé	19165
sol	19160
code	19148
huit	19144
avions	19144
espoir	19132
comprenez	19110
spécial	19110
vidéo	19093
vêtements	19070
défense	19067
alex	19035
sud	19019
grand-mère	18994
match	18970
bombe	18920
intéresse	18888
zone	18882
tante	18869
paraît	18868
excuser	18825
magasin	18790
marier	18782
chère	18776
aie	18755
souvenir	18730
proche	18698
revient	18664
danny	18641
douleur	18633
arrivera	18624
presse	18614
merveilleux	18609
asseoir	18573
ravi	18561
aimais	18539
h.	18519
amérique	18514
fenêtre	18461
mien	18458
terrain	18458
sergent	18438
peux-tu	18386
projet	18376
quartier	18371
planète	18365
certainement	18354
rapide	18343
lorsque	18327
assurer	18311
rendu	18264
mignon	18262
tourne	18249
danser	18238
bob	18238
clients	18233
petites	18226
aimez	18200
présenter	18198
importance	18188
venus	18185
jimmy	18170
sache	18159
mérite	18141
machine	18119
derniers	18093
programme	18092
mesdames	18055
meilleurs	18045
honnête	18036
essayez	18017
irai	17992
connard	17990
occasion	17985
prouver	17969
travaillé	17956
glace	17947
ayez	17946
parie	17942
camion	17923
fier	17888
discuter	17845
village	17843
spectacle	17835
d	17834
nul	17822
rose	17817
touché	17811
mangé	17787
vis	17786
parole	17774
rencontre	17759
apprécie	17744
jane	17732
réalité	17731
savons	17720
respect	17693
remettre	17664
vacances	17653
détruire	17634
choisir	17596
ha	17590
découvrir	17577
idées	17567
officier	17525
frères	17523
sert	17513
bill	17488
solution	17472
informations	17462
attendais	17456
monstre	17409
sexy	17397
ordinateur	17386
retrouvé	17373
nature	17310
rappeler	17308
énergie	17295
pierre	17291
utilise	17286
pression	17283
chaussures	17265
faite	17259
histoires	17242
sarah	17229
marié	17219
espace	17198
soient	17192
nick	17135
portable	17131
préparer	17120
nécessaire	17109
court	17099
offrir	17091
will	17084
ai-je	17046
tony	17044
envers	17043
bain	17027
charge	17025
mary	17022
harry	16999
jim	16997
ennemi	16980
arrivent	16962
immédiatement	16961
finalement	16958
énorme	16953
grand-père	16950
test	16926
gagne	16912
réfléchir	16869
victimes	16859
chanter	16855
futur	16836
lâche	16833
mademoiselle	16798
copain	16771
enlever	16765
pensez-vous	16747
retrouve	16734
épouser	16725
fleurs	16704
salope	16686
aies	16662
gosse	16662
arranger	16628
riche	16593
faits	16574
ancien	16556
stop	16540
accepter	16539
restes	16529
nouveaux	16518
sauter	16513
suspect	16512
vies	16509
durant	16501
invité	16440
politique	16434
dents	16431
patient	16427
repas	16406
urgence	16388
cartes	16354
jambes	16341
conversation	16314
telle	16302
bus	16280
to	16279
tourner	16279
toucher	16270
mémoire	16270
série	16259
mariée	16249
contraire	16246
vent	16230
taille	16228
donnez-moi	16213
trouves	16212
celui-là	16208
chat	16188
continuez	16181
contrat	16160
couteau	16153
double	16099
dure	16090
carrière	16078
excuse-moi	16028
ray	16001
regardé	15989
descendre	15983
université	15980
sentiments	15974
papier	15951
remarqué	15947
noms	15941
vécu	15937
courage	15927
beauté	15915
bu	15902
tais-toi	15883
après-midi	15874
excellent	15812
assieds-toi	15798
richard	15788
propres	15774
parmi	15764
forte	15754
étant	15749
couple	15721
aiment	15719
permis	15716
différence	15704
faudrait	15703
course	15682
humains	15678
dégage	15675
mille	15669
accès	15642
cible	15637
joyeux	15633
bonheur	15633
aimait	15608
manqué	15597
action	15593
steve	15522
aidé	15518
vouliez	15507
trouvez	15505
films	15485
emmène	15481
marie	15471
taxi	15435
restaurant	15430
crise	15403
piste	15347
dernières	15346
puisque	15343
blanche	15337
coupe	15333
secrets	15321
prince	15310
marrant	15297
raisons	15287
refuse	15283
apporté	15240
cassé	15229
lors	15229
mettez	15223
dis-lui	15213
tuée	15210
maladie	15199
mienne	15183
rentré	15171
week-end	15143
excuses	15134
km	15130
alcool	15083
voudrait	15082
fil	15082
rends	15074
quitte	15070
couché	15069
disons	15055
totalement	15039
claire	15030
it	15012
londres	14996
remercier	14979
mêmes	14950
partis	14939
pensait	14934
île	14931
tommy	14931
remercie	14924
caméra	14900
pensent	14894
suis-je	14890
pleurer	14882
régler	14862
ouvrez	14860
entier	14860
foutu	14859
types	14841
fermer	14841
animaux	14811
dise	14808
image	14791
étage	14775
rejoindre	14756
soldats	14724
amuser	14720
points	14710
suivi	14703
oubliez	14695
langue	14649
direction	14616
frais	14610
veuillez	14609
miss	14594
soldat	14572
couleur	14567
bouger	14561
frappé	14549
frapper	14537
venait	14533
raté	14530
évidemment	14516
sacré	14485
clés	14470
mentir	14455
épouse	14418
troisième	14405
johnny	14375
amy	14372
jésus	14329
faible	14327
ryan	14316
afin	14300
bleu	14265
failli	14256
courir	14252
américain	14245
détails	14215
pont	14160
gay	14151
regarde-moi	14151
jake	14103
billy	14103
attraper	14102
papiers	14099
poisson	14098
lui-même	14094
wow	14088
chiens	14064
date	14059
intention	14048
procureur	14043
goût	14034
pourras	14032
shérif	14028
sais-tu	14010
arrêt	14004
sourire	13997
lait	13991
chasse	13973
signal	13967
parlait	13963
destin	13961
marre	13958
français	13943
princesse	13938
paie	13929
foi	13929
chier	13898
dois-je	13889
présence	13878
doigts	13876
partenaire	13861
quelles	13857
daniel	13854
préféré	13854
adieu	13845
costume	13840
entreprise	13835
utile	13832
calme-toi	13829
lien	13826
unique	13816
appartient	13809
attendant	13800
amené	13796
moindre	13778
quels	13765
amener	13758
amène	13732
enfoiré	13732
recherches	13716
discours	13712
données	13712
robert	13707
art	13693
appelles	13667
salaud	13666
penses-tu	13660
magie	13658
bouteille	13650
justement	13648
raconter	13639
rapidement	13629
bref	13620
tribunal	13605
viendra	13605
passée	13604
superbe	13602
pourrai	13589
pièces	13579
certaine	13577
obligé	13563
formidable	13561
pause	13561
identité	13533
campagne	13525
lee	13517
auraient	13503
couper	13503
mark	13454
morceau	13445
os	13437
lettres	13436
nombre	13435
intelligent	13431
gâteau	13422
dépend	13415
job	13409
jeux	13378
compter	13369
cou	13364
of	13362
reprendre	13360
joie	13339
agents	13329
gardes	13324
star	13321
regard	13307
demandez	13295
balles	13291
vendu	13289
majesté	13285
menace	13284
malgré	13278
appareil	13265
demandais	13264
là-haut	13262
privé	13252
adam	13238
forces	13238
fonctionne	13215
méchant	13213
jambe	13205
empreintes	13169
ange	13146
agir	13130
noire	13107
imbécile	13105
gentille	13083
labo	13078
résultats	13077
toi-même	13068
cinéma	13055
nouvel	13051
malheureusement	13048
décider	13029
né	13015
importante	12994
voulons	12986
détruit	12986
parfaitement	12985
martin	12926
produit	12919
réparer	12913
chapeau	12912
gérer	12904
écoute-moi	12891
adn	12870
échange	12856
mince	12856
bougez	12856
parfaite	12849
meurt	12824
fout	12805
vitesse	12785
fermé	12782
succès	12779
au-dessus	12779
etre	12778
souvenirs	12777
comprend	12769
odeur	12763
pain	12763
falloir	12757
aise	12740
caché	12730
règle	12725
imaginer	12723
raconte	12720
vus	12713
accepté	12708
trouvée	12693
dors	12689
celui-ci	12689
ministre	12686
infos	12676
vendredi	12669
voitures	12669
lever	12659
arbre	12650
maire	12641
faveur	12627
pourraient	12623
prendra	12622
surpris	12618
jeté	12602
également	12596
fac	12569
apporter	12563
washington	12554
champ	12543
peut-on	12542
comptes	12541
échapper	12533
valeur	12521
in	12520
réel	12518
couverture	12517
million	12512
article	12507
doux	12507
parc	12504
toit	12497
unité	12494
resté	12491
plage	12480
partager	12432
malin	12425
recevoir	12423
inquiétez	12408
attendu	12407
charles	12401
coffre	12398
uh	12397
eddie	12397
chris	12393
celle-là	12388
ramène	12376
mode	12376
folie	12366
extérieur	12344
van	12343
membre	12335
prévenir	12321
cache	12316
inquiéter	12308
hasard	12306
concerne	12304
réponds	12290
génie	12290
j	12287
parlais	12284
parlons	12277
jardin	12269
saison	12232
montré	12221
frappe	12203
enchanté	12191
gosses	12185
abandonner	12184
assure	12175
apporte	12169
prépare	12143
mètres	12099
suivant	12094
souhaite	12084
services	12082
ouest	12079
va-t'	12060
poids	12057
poche	12050
faisant	12031
répondu	12027
directement	12025
source	12022
france	12002
créer	12000
samedi	11994
aidez-moi	11964
univers	11956
saura	11944
réalisé	11943
américains	11943
perds	11934
membres	11927
viande	11918
o'	11917
bobby	11906
sont-ils	11904
crois-moi	11902
amoureuse	11899
grandes	11881
changement	11873
compliqué	11868
bal	11845
page	11833
conduit	11825
passage	11813
piège	11801
kevin	11800
ressens	11798
accepte	11786
grace	11784
fais-le	11777
amusant	11766
dan	11761
donnez	11755
traces	11750
trésor	11750
explique	11744
fesses	11738
perte	11733
fantôme	11724
naissance	11722
retraite	11722
regardes	11718
franchement	11717
côtés	11717
larry	11716
étranger	11710
poulet	11704
vienne	11692
débarrasser	11686
enlève	11681
marque	11680
mens	11679
fantastique	11640
cent	11632
beaux	11629
entendez	11626
ouverte	11606
bâtiment	11603
a-t-elle	11589
devrions	11587
embrasser	11579
tombée	11575
manquer	11572
entré	11572
san	11551
chevaux	11550
habite	11544
animal	11521
fatigué	11518
heureusement	11511
billets	11504
convaincre	11496
appelait	11493
rachel	11486
paradis	11483
émission	11481
lance	11465
nettoyer	11460
file	11438
dimanche	11436
agréable	11428
plans	11415
conscience	11406
ennemis	11401
disant	11398
connaissance	11383
douce	11375
belles	11371
sentiment	11366
bataille	11333
perd	11326
pourrez	11321
relations	11318
espérais	11316
fais-moi	11310
vôtre	11304
servi	11297
souci	11294
note	11294
doigt	11286
mensonge	11283
volonté	11273
walter	11258
victoire	11250
direct	11241
abandonné	11239
information	11239
joindre	11238
proches	11217
brian	11216
droits	11213
eric	11211
nerveux	11200
coupé	11190
patients	11188
invités	11174
arrivés	11170
descends	11167
pleure	11165
traitement	11165
jerry	11163
senti	11163
cancer	11161
répète	11156
reposer	11137
regrette	11135
aide-moi	11114
flingue	11113
cousin	11110
désormais	11107
vérifié	11104
crains	11085
douche	11080
gaz	11070
interdit	11067
théorie	11058
scott	11050
trace	11043
contrôler	11026
signer	11018
no	11017
demandes	11017
internet	11010
andy	11009
cherchez	10995
salon	10991
pete	10982
serons	10978
appels	10933
lancer	10912
protection	10911
pantalon	10897
rappelles	10894
dossiers	10886
style	10883
ravie	10877
semblant	10877
yeah	10871
kim	10868
offert	10867
vieil	10865
humaine	10847
grandi	10844
médicaments	10839
acte	10826
moyens	10819
lois	10809
kate	10805
meurs	10784
laisserai	10780
aéroport	10771
mauvaises	10755
détective	10742
autrement	10738
témoins	10736
queue	10736
coincé	10734
mariés	10734
sonne	10727
innocent	10726
dira	10724
créé	10723
jason	10721
supporter	10712
milliers	10701
heu	10695
infirmière	10685
métier	10680
crétin	10680
retirer	10677
surveillance	10676
chances	10675
oreilles	10664
trouvera	10663
suicide	10661
militaire	10644
atteindre	10633
fuir	10614
casse	10605
dormi	10599
pilote	10599
rires	10593
appelée	10591
risques	10590
leçon	10582
paquet	10574
man	10568
défendre	10550
immeuble	10547
récemment	10544
chinois	10540
battu	10523
aveugle	10518
oiseau	10517
qu	10512
propriétaire	10498
ancienne	10488
veste	10488
anna	10487
simon	10479
saviez	10473
amies	10466
cherché	10465
tirez	10461
al	10459
différents	10425
gardez	10405
feras	10391
lisa	10370
lis	10370
station	10352
mandat	10351
assassin	10351
thomas	10350
célèbre	10347
dort	10342
bague	10342
dépêche-toi	10341
tente	10334
devenue	10328
ventre	10321
carter	10319
respire	10317
haute	10314
connaissais	10308
genoux	10275
terme	10272
vert	10269
emily	10259
refusé	10259
hâte	10243
réveiller	10237
commande	10223
commun	10219
souris	10206
partons	10201
perdue	10201
dirige	10198
verras	10180
charmant	10166
chante	10161
sport	10154
celle-ci	10143
viré	10128
ies	10126
fiston	10113
étoiles	10110
laisses	10094
parlant	10087
là-dessus	10085
signé	10082
virer	10077
permettre	10066
