tegenstaande	27
tebrengen	27
swarte	27
suijvere	27
stuks	27
sterck	27
steeds	27
selvs	27
secrets	27
saecke	27
ratoe	27
principalen	27
president	27
persiaanse	27
packhuijsen	27
onderhoud	27
obligatie	27
nopende	27
naaste	27
mattroosen	27
maatschappij	27
luijd	27
lood	27
kost	27
kooplieden	27
keer	27
jnde	27
gunst	27
guldens	27
gerequireerde	27
generaale	27
genaamd	27
gemeld	27
geluk	27
geliefde	27
gekeert	27
gebouwen	27
dingsdag	27
danige	27
china	27
capit	27
booven	27
blauw	27
betaling	27
bengaals	27
belangende	27
behagen	27
begeerde	27
arriveerde	27
altijt	27
afgesondene	27
actens	27
woning	26
willende	26
waarbij	26
vrugten	26
vorders	26
vijftig	26
vhoed	26
verwagting	26
versogte	26
versoecken	26
versocht	26
verklaard	26
verboden	26
verantwoording	26
tien	26
tewesen	26
terwijle	26
sult	26
stroom	26
stonden	26
stelde	26
sou	26
sappanhout	26
roepen	26
reconventie	26
randsoen	26
ragia	26
provisien	26
persisteert	26
pantjalling	26
pa	26
overgelevert	26
os	26
ordonneeren	26
ontkent	26
ontfang	26
ontdekt	26
